id	code	name	type	descp	record_time
1086	399948	内地地产	2		2015-11-15 19:58:03
1087	399947	内地银行	2		2015-11-15 19:58:03
1088	399946	内地金融	2		2015-11-15 19:58:03
1089	399945	内地运输	2		2015-11-15 19:58:03
1090	399944	内地资源	2		2015-11-15 19:58:03
1091	399943	内地基建	2		2015-11-15 19:58:03
1092	399942	内地消费	2		2015-11-15 19:58:03
1093	399941	新能源	2		2015-11-15 19:58:03
1095	399939	民企200	2		2015-11-15 19:58:03
1096	399938	中证民企	2		2015-11-15 19:58:03
1097	399937	中证公用	2		2015-11-15 19:58:03
1098	399936	中证电信	2		2015-11-15 19:58:03
1099	399935	中证信息	2		2015-11-15 19:58:03
1100	399934	中证金融	2		2015-11-15 19:58:03
1101	399933	中证医药	2		2015-11-15 19:58:03
1102	399932	中证消费	2		2015-11-15 19:58:03
1103	399931	中证可选	2		2015-11-15 19:58:03
1104	399930	中证工业	2		2015-11-15 19:58:03
1105	399929	中证材料	2		2015-11-15 19:58:03
1106	399928	中证能源	2		2015-11-15 19:58:03
1107	399927	央企100	2		2015-11-15 19:58:03
1108	399926	中证央企	2		2015-11-15 19:58:03
1109	399925	基本面50	2		2015-11-15 19:58:03
1112	399922	中证红利	2		2015-11-15 19:58:03
1114	399920	300R成长	2		2015-11-15 19:58:03
1115	399919	300价值	2		2015-11-15 19:58:03
1116	399918	300成长	2		2015-11-15 19:58:03
1117	399917	300公用	2		2015-11-15 19:58:03
1118	399916	300电信	2		2015-11-15 19:58:03
1119	399915	300信息	2		2015-11-15 19:58:03
1120	399914	300金融	2		2015-11-15 19:58:03
1121	399913	300医药	2		2015-11-15 19:58:03
1122	399912	300消费	2		2015-11-15 19:58:03
1123	399911	300可选	2		2015-11-15 19:58:03
1124	399910	300工业	2		2015-11-15 19:58:03
1125	399909	300材料	2		2015-11-15 19:58:03
1126	399908	300能源	2		2015-11-15 19:58:03
1127	399907	中证700	2		2015-11-15 19:58:03
1129	399905	中证500	2		2015-11-15 19:58:03
1130	399904	中证200	2		2015-11-15 19:58:03
1131	399903	中证100	2		2015-11-15 19:58:03
1133	399901	小康指数	2		2015-11-15 19:58:03
1134	399802	500深市	2		2015-11-15 19:58:03
1135	399706	深证下游	2		2015-11-15 19:58:03
1136	399705	深证中游	2		2015-11-15 19:58:03
1137	399704	深证上游	2		2015-11-15 19:58:03
1138	399703	深证F200	2		2015-11-15 19:58:03
1139	399702	深证F120	2		2015-11-15 19:58:03
1140	399701	深证F60	2		2015-11-15 19:58:03
1141	399673	创业板50	2		2015-11-15 19:58:03
1142	399672	深红利50	2		2015-11-15 19:58:03
1143	399671	深防御50	2		2015-11-15 19:58:03
1144	399670	深周期50	2		2015-11-15 19:58:03
1145	399669	深证农业	2		2015-11-15 19:58:03
1146	399668	创业板V	2		2015-11-15 19:58:03
1147	399667	创业板G	2		2015-11-15 19:58:03
1148	399666	中创高贝	2		2015-11-15 19:58:03
1149	399665	中创低波	2		2015-11-15 19:58:03
1150	399664	中小高贝	2		2015-11-15 19:58:03
1151	399663	中小低波	2		2015-11-15 19:58:03
1152	399662	深证高贝	2		2015-11-15 19:58:03
1153	399661	深证低波	2		2015-11-15 19:58:03
1154	399660	中创EW	2		2015-11-15 19:58:03
1155	399659	深成指EW	2		2015-11-15 19:58:03
1156	399658	中小绩效	2		2015-11-15 19:58:03
1157	399657	300绩效	2		2015-11-15 19:58:03
1158	399656	100绩效	2		2015-11-15 19:58:03
1159	399655	深证绩效	2		2015-11-15 19:58:03
1160	399654	深证文化	2		2015-11-15 19:58:03
1161	399653	深证龙头	2		2015-11-15 19:58:03
1162	399652	中创高新	2		2015-11-15 19:58:03
1163	399651	中小责任	2		2015-11-15 19:58:03
1164	399650	中小治理	2		2015-11-15 19:58:03
1165	399649	中小红利	2		2015-11-15 19:58:03
1166	399648	深证GDP	2		2015-11-15 19:58:03
1167	399647	深医药50	2		2015-11-15 19:58:03
1168	399646	深消费50	2		2015-11-15 19:58:03
1169	399645	100低波	2		2015-11-15 19:58:03
1170	399644	深证时钟	2		2015-11-15 19:58:03
1171	399643	创业新兴	2		2015-11-15 19:58:03
1172	399642	中小新兴	2		2015-11-15 19:58:03
1173	399641	深证新兴	2		2015-11-15 19:58:03
1174	399640	创业基础	2		2015-11-15 19:58:03
1175	399639	深证大宗	2		2015-11-15 19:58:03
1176	399638	深证环保	2		2015-11-15 19:58:03
1177	399637	深证地产	2		2015-11-15 19:58:03
1178	399636	深证装备	2		2015-11-15 19:58:03
1179	399635	创业板EW	2		2015-11-15 19:58:03
1180	399634	中小板EW	2		2015-11-15 19:58:03
1181	399633	深300EW	2		2015-11-15 19:58:03
1182	399632	深100EW	2		2015-11-15 19:58:03
1183	399631	1000价值	2		2015-11-15 19:58:03
1184	399630	1000成长	2		2015-11-15 19:58:03
1185	399629	700价值	2		2015-11-15 19:58:03
1186	399628	700成长	2		2015-11-15 19:58:03
1187	399627	中创价值	2		2015-11-15 19:58:03
1188	399626	中创成长	2		2015-11-15 19:58:03
1189	399625	中创500	2		2015-11-15 19:58:03
1190	399624	中创400	2		2015-11-15 19:58:03
1191	399623	中小基础	2		2015-11-15 19:58:03
1192	399622	深证公用	2		2015-11-15 19:58:03
1193	399621	深证电信	2		2015-11-15 19:58:03
1194	399620	深证信息	2		2015-11-15 19:58:03
1195	399619	深证金融	2		2015-11-15 19:58:03
1196	399618	深证医药	2		2015-11-15 19:58:03
1197	399617	深证消费	2		2015-11-15 19:58:03
1198	399616	深证可选	2		2015-11-15 19:58:03
1199	399615	深证工业	2		2015-11-15 19:58:03
1200	399614	深证材料	2		2015-11-15 19:58:03
1201	399613	深证能源	2		2015-11-15 19:58:03
1202	399612	中创100	2		2015-11-15 19:58:03
1203	399611	中创100R	2		2015-11-15 19:58:03
1204	399610	TMT50	2		2015-11-15 19:58:03
1206	399608	科技100	2		2015-11-15 19:58:03
1208	399606	创业板R	2		2015-11-15 19:58:03
1210	399604	中小价值	2		2015-11-15 19:58:03
1212	399602	中小成长	2		2015-11-15 19:58:03
1214	399557	央视文化	2		2015-11-15 19:58:03
1215	399556	央视生态	2		2015-11-15 19:58:03
1216	399555	央视责任	2		2015-11-15 19:58:03
1217	399554	央视治理	2		2015-11-15 19:58:03
1218	399553	央视回报	2		2015-11-15 19:58:03
1219	399552	央视成长	2		2015-11-15 19:58:03
1220	399551	央视创新	2		2015-11-15 19:58:03
1221	399550	央视50	2		2015-11-15 19:58:03
1222	399481	企债指数	2		2015-11-15 19:58:03
1223	399440	国证钢铁	2		2015-11-15 19:58:03
1224	399439	国证油气	2		2015-11-15 19:58:03
1225	399438	国证电力	2		2015-11-15 19:58:03
1226	399437	国证证券	2		2015-11-15 19:58:03
1227	399436	国证煤炭	2		2015-11-15 19:58:03
1228	399435	国证农牧	2		2015-11-15 19:58:03
1229	399434	国证传媒	2		2015-11-15 19:58:03
1230	399433	国证交运	2		2015-11-15 19:58:03
1231	399432	国证汽车	2		2015-11-15 19:58:03
1232	399431	国证银行	2		2015-11-15 19:58:03
1233	399429	新丝路	2		2015-11-15 19:58:03
1234	399420	国证保证	2		2015-11-15 19:58:03
1235	399419	国证高铁	2		2015-11-15 19:58:03
1236	399418	国证国安	2		2015-11-15 19:58:03
1237	399417	新能源车	2		2015-11-15 19:58:03
1240	399413	国证转债	1		2015-11-15 19:57:33
1241	399412	国证新能	2		2015-11-15 19:58:03
1242	399411	红利100	2		2015-11-15 19:58:03
1243	399410	苏州率先	2		2015-11-15 19:58:03
1244	399409	小盘高贝	2		2015-11-15 19:58:03
1245	399408	小盘低波	2		2015-11-15 19:58:03
1246	399407	中盘高贝	2		2015-11-15 19:58:03
1247	399406	中盘低波	2		2015-11-15 19:58:03
1248	399405	大盘高贝	2		2015-11-15 19:58:03
1249	399404	大盘低波	2		2015-11-15 19:58:03
1250	399403	防御100	2		2015-11-15 19:58:03
1251	399402	周期100	2		2015-11-15 19:58:03
1252	399401	中小盘	2		2015-11-15 19:58:03
1253	399400	大中盘	2		2015-11-15 19:58:03
1254	399399	中经GDP	2		2015-11-15 19:58:03
1255	399398	绩效指数	2		2015-11-15 19:58:03
1256	399397	OCT文化	2		2015-11-15 19:58:03
1257	399396	国证食品	2		2015-11-15 19:58:03
1258	399395	国证有色	2		2015-11-15 19:58:03
1259	399394	国证医药	2		2015-11-15 19:58:03
1260	399393	国证地产	2		2015-11-15 19:58:03
1261	399392	国证新兴	2		2015-11-15 19:58:03
1262	399391	投资时钟	2		2015-11-15 19:58:03
1263	399390	1000公用	2		2015-11-15 19:58:03
1264	399389	1000电信	2		2015-11-15 19:58:03
1265	399388	1000信息	2		2015-11-15 19:58:03
1266	399387	1000金融	2		2015-11-15 19:58:03
1267	399386	1000医药	2		2015-11-15 19:58:03
1268	399385	1000消费	2		2015-11-15 19:58:03
1269	399384	1000可选	2		2015-11-15 19:58:03
1270	399383	1000工业	2		2015-11-15 19:58:03
1271	399382	1000材料	2		2015-11-15 19:58:03
1272	399381	1000能源	2		2015-11-15 19:58:03
1273	399380	巨潮ETF	2		2015-11-15 19:58:03
1274	399379	巨潮基金	2		2015-11-15 19:58:03
1275	399378	南方低碳	2		2015-11-15 19:58:03
1276	399377	小盘价值	2		2015-11-15 19:58:03
1277	399376	小盘成长	2		2015-11-15 19:58:03
1278	399375	中盘价值	2		2015-11-15 19:58:03
1279	399374	中盘成长	2		2015-11-15 19:58:03
1280	399373	大盘价值	2		2015-11-15 19:58:03
1281	399372	大盘成长	2		2015-11-15 19:58:03
1282	399371	巨潮价值	2		2015-11-15 19:58:03
1283	399370	巨潮成长	2		2015-11-15 19:58:03
1284	399369	CBN-兴全	2		2015-11-15 19:58:03
1285	399368	国证军工	2		2015-11-15 19:58:03
1286	399367	巨潮地产	2		2015-11-15 19:58:03
1287	399366	巨潮大宗	2		2015-11-15 19:58:03
1288	399365	巨潮农业	2		2015-11-15 19:58:03
1289	399364	中金消费	2		2015-11-15 19:58:03
1290	399363	巨潮科技	2		2015-11-15 19:58:03
1291	399362	巨潮民营	2		2015-11-15 19:58:03
1292	399361	巨潮商业	2		2015-11-15 19:58:03
1293	399360	巨潮装备	2		2015-11-15 19:58:03
1294	399359	巨潮基建	2		2015-11-15 19:58:03
1295	399358	泰达指数	2		2015-11-15 19:58:03
1296	399357	环渤海	2		2015-11-15 19:58:03
1297	399356	珠三角	2		2015-11-15 19:58:03
1298	399355	长三角	2		2015-11-15 19:58:03
1299	399353	巨潮物流	2		2015-11-15 19:58:03
1300	399352	深报综指	2		2015-11-15 19:58:03
1301	399351	深报指数	2		2015-11-15 19:58:03
1302	399350	皖江30	2		2015-11-15 19:58:03
1303	399348	深证价值	2		2015-11-15 19:58:03
1305	399346	深证成长	2		2015-11-15 19:58:03
1307	399344	深证300R	2		2015-11-15 19:58:03
1308	399341	深证责任	2		2015-11-15 19:58:03
1310	399339	深证科技	2		2015-11-15 19:58:03
1312	399337	深证民营	2		2015-11-15 19:58:03
1314	399335	深证央企	2		2015-11-15 19:58:03
1316	399333	中小板R	2		2015-11-15 19:58:03
1317	399332	深证创新	2		2015-11-15 19:58:03
1319	399330	深证100	2		2015-11-15 19:58:03
1320	399328	深证治理	2		2015-11-15 19:58:03
1322	399326	成长40	2		2015-11-15 19:58:03
1324	399324	深证红利	2		2015-11-15 19:58:03
1326	399322	巨潮治理	2		2015-11-15 19:58:03
1327	399321	巨潮红利	2		2015-11-15 19:58:03
1328	399320	巨潮服务	2		2015-11-15 19:58:03
1329	399319	资源优势	2		2015-11-15 19:58:03
1330	399318	巨潮B指	2		2015-11-15 19:58:03
1331	399317	巨潮A指	2		2015-11-15 19:58:03
1332	399316	巨潮小盘	2		2015-11-15 19:58:03
1333	399315	巨潮中盘	2		2015-11-15 19:58:03
1334	399314	巨潮大盘	2		2015-11-15 19:58:03
1335	399313	巨潮100	2		2015-11-15 19:58:03
1336	399312	巨潮300	2		2015-11-15 19:58:03
1337	399311	巨潮1000	2		2015-11-15 19:58:03
1338	399310	巨潮50	2		2015-11-15 19:58:03
1339	399307	深证转债	1		2015-11-15 19:57:33
1340	399306	深证ETF	2		2015-11-15 19:58:03
1341	399305	基金指数	2		2015-11-15 19:58:03
1342	399303	国证小盘	2		2015-11-15 19:58:03
1343	399302	深公司债	1		2015-11-15 19:57:33
1344	399301	深信用债	1		2015-11-15 19:57:33
1345	399300	沪深300	2		2015-11-15 19:58:03
1346	399299	深信中低	1		2015-11-15 19:57:33
1347	399298	深信中高	1		2015-11-15 19:57:33
1348	399249	综企指数	2		2015-11-15 19:58:03
1349	399248	文化指数	2		2015-11-15 19:58:03
1350	399244	公共指数	2		2015-11-15 19:58:03
1351	399243	科研指数	2		2015-11-15 19:58:03
1352	399242	商务指数	2		2015-11-15 19:58:03
1353	399241	地产指数	2		2015-11-15 19:58:03
1354	399240	金融指数	2		2015-11-15 19:58:03
1355	399239	IT指数	2		2015-11-15 19:58:03
1356	399238	餐饮指数	2		2015-11-15 19:58:03
1357	399237	运输指数	2		2015-11-15 19:58:03
1358	399236	批零指数	2		2015-11-15 19:58:03
1359	399235	建筑指数	2		2015-11-15 19:58:03
1360	399234	水电指数	2		2015-11-15 19:58:03
1361	399233	制造指数	2		2015-11-15 19:58:03
1362	399232	采矿指数	2		2015-11-15 19:58:03
1363	399231	农林指数	2		2015-11-15 19:58:03
1386	399108	深证B指	2		2015-11-15 19:58:03
1387	399107	深证A指	2		2015-11-15 19:58:03
1388	399106	深证综指	2		2015-11-15 19:58:03
1389	399103	乐富指数	2		2015-11-15 19:58:03
1390	399102	创业板综	2		2015-11-15 19:58:03
1391	399101	中小板综	2		2015-11-15 19:58:03
1392	399100	新指数	2		2015-11-15 19:58:03
1393	399013	深市精选	2		2015-11-15 19:58:03
1394	399012	创业300	2		2015-11-15 19:58:03
1395	399011	深证1000	2		2015-11-15 19:58:03
1396	399010	深证700	2		2015-11-15 19:58:03
1397	399009	深证200	2		2015-11-15 19:58:03
1398	399008	中小300	2		2015-11-15 19:58:03
1399	399007	深证300	2		2015-11-15 19:58:03
1400	399006	创业板指	2		2015-11-15 19:58:03
1401	399005	中小板指	2		2015-11-15 19:58:03
1402	399004	深证100R	2		2015-11-15 19:58:03
1403	399003	成份B指	2		2015-11-15 19:58:03
1404	399002	成份A指	2		2015-11-15 19:58:03
1405	399001	深证成指	2		2015-11-15 19:58:03
1407	300419	浩丰科技	1		2015-11-15 19:57:33
1408	300418	昆仑万维	1		2015-11-15 19:57:33
1409	300417	南华仪器	1		2015-11-15 19:57:33
1410	300416	苏试试验	1		2015-11-15 19:57:33
1411	300415	伊之密	1		2015-11-15 19:57:33
1412	300413	快乐购	1		2015-11-15 19:57:33
1413	300412	迦南科技	1		2015-11-15 19:57:33
1414	300411	金盾股份	1		2015-11-15 19:57:33
1415	300410	正业科技	1		2015-11-15 19:57:33
1416	300409	道氏技术	1		2015-11-15 19:57:33
1417	300408	三环集团	1		2015-11-15 19:57:33
1418	300407	凯发电气	1		2015-11-15 19:57:33
1419	300406	九强生物	1		2015-11-15 19:57:33
1420	300405	科隆精化	1		2015-11-15 19:57:33
1421	300403	地尔汉宇	1		2015-11-15 19:57:33
1422	300402	宝色股份	1		2015-11-15 19:57:33
1423	300401	花园生物	1		2015-11-15 19:57:33
1424	300400	劲拓股份	1		2015-11-15 19:57:33
1425	300399	京天利	1		2015-11-15 19:57:33
1426	300398	飞凯材料	1		2015-11-15 19:57:33
1427	300397	天和防务	1		2015-11-15 19:57:33
1428	300396	迪瑞医疗	1		2015-11-15 19:57:33
1429	300395	菲利华	1		2015-11-15 19:57:33
1430	300393	中来股份	1		2015-11-15 19:57:33
1431	300392	腾信股份	1		2015-11-15 19:57:33
1432	300391	康跃科技	1		2015-11-15 19:57:33
1433	300390	天华超净	1		2015-11-15 19:57:33
1434	300389	艾比森	1		2015-11-15 19:57:33
1435	300388	国祯环保	1		2015-11-15 19:57:33
1436	300387	富邦股份	1		2015-11-15 19:57:33
1437	300386	飞天诚信	1		2015-11-15 19:57:33
1438	300385	雪浪环境	1		2015-11-15 19:57:33
1439	300384	三联虹普	1		2015-11-15 19:57:33
1440	300383	光环新网	1		2015-11-15 19:57:33
1441	300382	斯莱克	1		2015-11-15 19:57:33
1442	300381	溢多利	1		2015-11-15 19:57:33
1443	300380	安硕信息	1		2015-11-15 19:57:33
1444	300379	东方通	1		2015-11-15 19:57:33
1445	300378	鼎捷软件	1		2015-11-15 19:57:33
1447	300376	易事特	1		2015-11-15 19:57:33
1448	300375	鹏翎股份	1		2015-11-15 19:57:33
1449	300373	扬杰科技	1		2015-11-15 19:57:33
1450	300372	欣泰电气	1		2015-11-15 19:57:33
1451	300371	汇中股份	1		2015-11-15 19:57:33
1452	300370	安控科技	1		2015-11-15 19:57:33
1453	300369	绿盟科技	1		2015-11-15 19:57:33
1454	300368	汇金股份	1		2015-11-15 19:57:33
1455	300367	东方网力	1		2015-11-15 19:57:33
1456	300366	创意信息	1		2015-11-15 19:57:33
1457	300365	恒华科技	1		2015-11-15 19:57:33
1458	300364	中文在线	1		2015-11-15 19:57:33
1459	300363	博腾股份	1		2015-11-15 19:57:33
1460	300362	天保重装	1		2015-11-15 19:57:33
1461	300360	炬华科技	1		2015-11-15 19:57:33
1462	300359	全通教育	1		2015-11-15 19:57:33
1463	300358	楚天科技	1		2015-11-15 19:57:33
1464	300357	我武生物	1		2015-11-15 19:57:33
1465	300356	光一科技	1		2015-11-15 19:57:33
1466	300355	蒙草抗旱	1		2015-11-15 19:57:33
1467	300354	东华测试	1		2015-11-15 19:57:33
1468	300353	东土科技	1		2015-11-15 19:57:33
1469	300352	北信源	1		2015-11-15 19:57:33
1470	300351	永贵电器	1		2015-11-15 19:57:33
1471	300350	华鹏飞	1		2015-11-15 19:57:33
1472	300349	金卡股份	1		2015-11-15 19:57:33
1473	300348	长亮科技	1		2015-11-15 19:57:33
1474	300347	泰格医药	1		2015-11-15 19:57:33
1475	300346	南大光电	1		2015-11-15 19:57:33
1476	300345	红宇新材	1		2015-11-15 19:57:33
1477	300344	太空板业	1		2015-11-15 19:57:33
1478	300343	联创节能	1		2015-11-15 19:57:33
1479	300342	天银机电	1		2015-11-15 19:57:33
1480	300341	麦迪电气	1		2015-11-15 19:57:33
1481	300340	科恒股份	1		2015-11-15 19:57:33
1482	300339	润和软件	1		2015-11-15 19:57:33
1483	300338	开元仪器	1		2015-11-15 19:57:33
1484	300337	银邦股份	1		2015-11-15 19:57:33
1485	300336	新文化	1		2015-11-15 19:57:33
1486	300335	迪森股份	1		2015-11-15 19:57:33
1487	300334	津膜科技	1		2015-11-15 19:57:33
1488	300333	兆日科技	1		2015-11-15 19:57:33
1489	300332	天壕节能	1		2015-11-15 19:57:33
1490	300331	苏大维格	1		2015-11-15 19:57:33
1491	300330	华虹计通	1		2015-11-15 19:57:33
1492	300329	海伦钢琴	1		2015-11-15 19:57:33
1493	300328	宜安科技	1		2015-11-15 19:57:33
1494	300327	中颖电子	1		2015-11-15 19:57:33
1495	300326	凯利泰	1		2015-11-15 19:57:33
1496	300325	德威新材	1		2015-11-15 19:57:33
1497	300324	旋极信息	1		2015-11-15 19:57:33
1498	300323	华灿光电	1		2015-11-15 19:57:33
1499	300322	硕贝德	1		2015-11-15 19:57:33
1500	300321	同大股份	1		2015-11-15 19:57:33
1501	300320	海达股份	1		2015-11-15 19:57:33
1502	300319	麦捷科技	1		2015-11-15 19:57:33
1503	300318	博晖创新	1		2015-11-15 19:57:33
1504	300317	珈伟股份	1		2015-11-15 19:57:33
1505	300316	晶盛机电	1		2015-11-15 19:57:33
1506	300315	掌趣科技	1		2015-11-15 19:57:33
1507	300314	戴维医疗	1		2015-11-15 19:57:33
1508	300313	天山生物	1		2015-11-15 19:57:33
1509	300312	邦讯技术	1		2015-11-15 19:57:33
1510	300311	任子行	1		2015-11-15 19:57:33
1511	300310	宜通世纪	1		2015-11-15 19:57:33
1512	300309	吉艾科技	1		2015-11-15 19:57:33
1513	300308	中际装备	1		2015-11-15 19:57:33
1514	300307	慈星股份	1		2015-11-15 19:57:33
1515	300306	远方光电	1		2015-11-15 19:57:33
1516	300305	裕兴股份	1		2015-11-15 19:57:33
1517	300304	云意电气	1		2015-11-15 19:57:33
1518	300303	聚飞光电	1		2015-11-15 19:57:33
1519	300302	同有科技	1		2015-11-15 19:57:33
1520	300301	长方照明	1		2015-11-15 19:57:33
1521	300300	汉鼎股份	1		2015-11-15 19:57:33
1522	300299	富春通信	1		2015-11-15 19:57:33
1523	300298	三诺生物	1		2015-11-15 19:57:33
1524	300297	蓝盾股份	1		2015-11-15 19:57:33
1525	300296	利亚德	1		2015-11-15 19:57:33
1526	300295	三六五网	1		2015-11-15 19:57:33
1527	300294	博雅生物	1		2015-11-15 19:57:33
1528	300293	蓝英装备	1		2015-11-15 19:57:33
1529	300292	吴通通讯	1		2015-11-15 19:57:33
1530	300291	华录百纳	1		2015-11-15 19:57:33
1531	300290	荣科科技	1		2015-11-15 19:57:33
1532	300289	利德曼	1		2015-11-15 19:57:33
1533	300288	朗玛信息	1		2015-11-15 19:57:33
1534	300287	飞利信	1		2015-11-15 19:57:33
1535	300286	安科瑞	1		2015-11-15 19:57:33
1536	300285	国瓷材料	1		2015-11-15 19:57:33
1537	300284	苏交科	1		2015-11-15 19:57:33
1538	300283	温州宏丰	1		2015-11-15 19:57:33
1539	300282	汇冠股份	1		2015-11-15 19:57:33
1540	300281	金明精机	1		2015-11-15 19:57:33
1541	300280	南通锻压	1		2015-11-15 19:57:33
1542	300279	和晶科技	1		2015-11-15 19:57:33
1543	300278	华昌达	1		2015-11-15 19:57:33
1544	300277	海联讯	1		2015-11-15 19:57:33
1545	300276	三丰智能	1		2015-11-15 19:57:33
1546	300275	梅安森	1		2015-11-15 19:57:33
1547	300274	阳光电源	1		2015-11-15 19:57:33
1548	300273	和佳股份	1		2015-11-15 19:57:33
1549	300272	开能环保	1		2015-11-15 19:57:33
1550	300271	华宇软件	1		2015-11-15 19:57:33
1551	300270	中威电子	1		2015-11-15 19:57:33
1552	300269	联建光电	1		2015-11-15 19:57:33
1553	300268	万福生科	1		2015-11-15 19:57:33
1554	300267	尔康制药	1		2015-11-15 19:57:33
1555	300266	兴源过滤	1		2015-11-15 19:57:33
1556	300265	通光线缆	1		2015-11-15 19:57:33
1557	300264	佳创视讯	1		2015-11-15 19:57:33
1558	300263	隆华节能	1		2015-11-15 19:57:33
1559	300262	巴安水务	1		2015-11-15 19:57:33
1560	300261	雅本化学	1		2015-11-15 19:57:33
1561	300260	新莱应材	1		2015-11-15 19:57:33
1562	300259	新天科技	1		2015-11-15 19:57:33
1563	300258	精锻科技	1		2015-11-15 19:57:33
1564	300257	开山股份	1		2015-11-15 19:57:33
1565	300256	星星科技	1		2015-11-15 19:57:33
1566	300255	常山药业	1		2015-11-15 19:57:33
1567	300254	仟源医药	1		2015-11-15 19:57:33
1568	300253	卫宁软件	1		2015-11-15 19:57:33
1569	300252	金信诺	1		2015-11-15 19:57:33
1570	300251	光线传媒	1		2015-11-15 19:57:33
1571	300250	初灵信息	1		2015-11-15 19:57:33
1572	300249	依米康	1		2015-11-15 19:57:33
1573	300248	新开普	1		2015-11-15 19:57:33
1574	300247	桑乐金	1		2015-11-15 19:57:33
1575	300246	宝莱特	1		2015-11-15 19:57:33
1576	300245	天玑科技	1		2015-11-15 19:57:33
1577	300244	迪安诊断	1		2015-11-15 19:57:33
1578	300243	瑞丰高材	1		2015-11-15 19:57:33
1579	300242	明家科技	1		2015-11-15 19:57:33
1580	300241	瑞丰光电	1		2015-11-15 19:57:33
1581	300240	飞力达	1		2015-11-15 19:57:33
1582	300239	东宝生物	1		2015-11-15 19:57:33
1583	300238	冠昊生物	1		2015-11-15 19:57:33
1584	300237	美晨科技	1		2015-11-15 19:57:33
1585	300236	上海新阳	1		2015-11-15 19:57:33
1586	300235	方直科技	1		2015-11-15 19:57:33
1587	300234	开尔新材	1		2015-11-15 19:57:33
1588	300233	金城医药	1		2015-11-15 19:57:33
1589	300232	洲明科技	1		2015-11-15 19:57:33
1590	300231	银信科技	1		2015-11-15 19:57:33
1591	300230	永利带业	1		2015-11-15 19:57:33
1592	300229	拓尔思	1		2015-11-15 19:57:33
1593	300228	富瑞特装	1		2015-11-15 19:57:33
1594	300227	光韵达	1		2015-11-15 19:57:33
1595	300226	上海钢联	1		2015-11-15 19:57:33
1596	300225	金力泰	1		2015-11-15 19:57:33
1597	300224	正海磁材	1		2015-11-15 19:57:33
1598	300223	北京君正	1		2015-11-15 19:57:33
1599	300222	科大智能	1		2015-11-15 19:57:33
1600	300221	银禧科技	1		2015-11-15 19:57:33
1601	300220	金运激光	1		2015-11-15 19:57:33
1602	300219	鸿利光电	1		2015-11-15 19:57:33
1603	300218	安利股份	1		2015-11-15 19:57:33
1604	300217	东方电热	1		2015-11-15 19:57:33
1605	300216	千山药机	1		2015-11-15 19:57:33
1606	300215	电科院	1		2015-11-15 19:57:33
1607	300214	日科化学	1		2015-11-15 19:57:33
1608	300213	佳讯飞鸿	1		2015-11-15 19:57:33
1609	300212	易华录	1		2015-11-15 19:57:33
1610	300211	亿通科技	1		2015-11-15 19:57:33
1611	300210	森远股份	1		2015-11-15 19:57:33
1612	300209	天泽信息	1		2015-11-15 19:57:33
1613	300208	恒顺电气	1		2015-11-15 19:57:33
1614	300207	欣旺达	1		2015-11-15 19:57:33
1615	300206	理邦仪器	1		2015-11-15 19:57:33
1616	300205	天喻信息	1		2015-11-15 19:57:33
1617	300204	舒泰神	1		2015-11-15 19:57:33
1618	300203	聚光科技	1		2015-11-15 19:57:33
1619	300202	聚龙股份	1		2015-11-15 19:57:33
1620	300201	海伦哲	1		2015-11-15 19:57:33
1621	300200	高盟新材	1		2015-11-15 19:57:33
1622	300199	翰宇药业	1		2015-11-15 19:57:33
1623	300198	纳川股份	1		2015-11-15 19:57:33
1624	300197	铁汉生态	1		2015-11-15 19:57:33
1625	300196	长海股份	1		2015-11-15 19:57:33
1626	300195	长荣股份	1		2015-11-15 19:57:33
1627	300194	福安药业	1		2015-11-15 19:57:33
1628	300193	佳士科技	1		2015-11-15 19:57:33
1629	300192	科斯伍德	1		2015-11-15 19:57:33
1630	300191	潜能恒信	1		2015-11-15 19:57:33
1631	300190	维尔利	1		2015-11-15 19:57:33
1632	300189	神农大丰	1		2015-11-15 19:57:33
1633	300188	美亚柏科	1		2015-11-15 19:57:33
1634	300187	永清环保	1		2015-11-15 19:57:33
1635	300186	大华农	1		2015-11-15 19:57:33
1636	300185	通裕重工	1		2015-11-15 19:57:33
1637	300184	力源信息	1		2015-11-15 19:57:33
1638	300183	东软载波	1		2015-11-15 19:57:33
1639	300182	捷成股份	1		2015-11-15 19:57:33
1640	300181	佐力药业	1		2015-11-15 19:57:33
1641	300180	华峰超纤	1		2015-11-15 19:57:33
1642	300179	四方达	1		2015-11-15 19:57:33
1643	300178	腾邦国际	1		2015-11-15 19:57:33
1644	300177	中海达	1		2015-11-15 19:57:33
1645	300176	鸿特精密	1		2015-11-15 19:57:33
1646	300175	朗源股份	1		2015-11-15 19:57:33
1647	300174	元力股份	1		2015-11-15 19:57:33
1648	300173	松德股份	1		2015-11-15 19:57:33
1649	300172	中电环保	1		2015-11-15 19:57:33
1650	300171	东富龙	1		2015-11-15 19:57:33
1651	300170	汉得信息	1		2015-11-15 19:57:33
1652	300169	天晟新材	1		2015-11-15 19:57:33
1653	300168	万达信息	1		2015-11-15 19:57:33
1654	300167	迪威视讯	1		2015-11-15 19:57:33
1655	300166	东方国信	1		2015-11-15 19:57:33
1656	300165	天瑞仪器	1		2015-11-15 19:57:33
1657	300164	通源石油	1		2015-11-15 19:57:33
1658	300163	先锋新材	1		2015-11-15 19:57:33
